customer_id,name,email,purchase_amount
7907,Tanya Gonzalez,tanya.gonzalezhotmail.com,964.22
7908,Kimberly Potter,kimberly.potter@hotmail.com,370.67
7909,Megan Scott,megan.scott@gmail.com,549.58
7910,Travis Peterson,travis.peterson@hotmail.com,-236.75
7911,Larry Robinson,larry.robinson@yahoo.com,327.06
7912,Alan Riddle,alan.riddle@hotmail.com,149.73
nan,Jason Trujillo,jason.trujillo@yahoo.com,107.66
7914,,Patricia Johnston,patricia.johnston@yahoo.com,100.56
7915,Christopher Gay,christopher.gay@yahoo.com,129.43
7916,Michelle,michelle.cook@yahoo.com,872.09
7917,Jose Norton,jose.norton@gmail.com,650.96
7918,Stephanie Garcia,stephanie.garcia@gmail.com,661.83
7919,Tracy Morris,tracy.morris@yahoo.com,238.64
7920,Jody Alexander,jody.alexander@yahoo.com,119.24
7921,Christina Jennings,christina.jennings@yahoo.com,45.4
7922,Marvin Bryant,marvin.bryant@yahoo.com,399.81
7923,Steven Mercado,steven.mercado@gmail.com,640.91
7924,Renee Henderson,renee.henderson@yahoo.com,120.17
7925,Joseph Murphy,joseph.murphy@hotmail.com,653.41
,,,
7927,Clifford Wallace,clifford.wallace@gmail.com,169.47
7928,Douglas Parrish,douglas.parrish@gmail.com,340.52
7929,Sheila Brown MD,sheila.brown@hotmail.com,91.75
,,,
7931,Johnny King,johnny.king@yahoo.com,613.89
7932,Laura Rogers,laura.rogers@yahoo.com,789.87
7933,Penny Munoz,penny.munoz@gmail.com,161.06
7934,Aaron Simmons,aaron.simmons@yahoo.com,,930.19
7935,Geoffrey Ferguson,geoffrey.ferguson@gmail.com,245.74
7936,Eric Reyes,eric.reyes@hotmail.com,863.27
7937,Andrew Jones,andrew.jones@yahoo.com,597.17
7938,victoria lowery,,21.5
7939,Greg Phillips,greg.phillips@yahoo.com,418.43
7940,Michael George,michael.george@gmail.com,179.01
7941,George Martin,george.martin@yahoo.com,958.46
7942,erin reid,erin.reid@yahoo.com,895.33
7943,Levi Jackson,levi.jackson@hotmail.com,258.64
7944,Adam Baker,adam.baker@gmail.com,913.54
7945,Kathleen Fields,kathleen.fields@gmail.com,174.49
7946,Christy Sullivan,christy.sullivan@hotmail.com,329.22
7947,Troy Jones,troy.jones@,,827.98
7948,Sean Henry,sean.henry@gmail.com,199.4
7949,Michael Contreras,michael.contreras@yahoo.com,504.73
7950,Michael Brooks,michael.brooks@yahoo.com,692.7
7951,Lauren,lauren.thomas@gmail.com,216.36
7952,Heather Hudson,heather.hudson@hotmail.com,951.07
6739,Geoffrey Butler,geoffrey.butler@hotmail.com,,361.28
7954,Austin Campbell,austin.campbell@gmail.com,406.47
7955,laura white,laura.white@yahoo.com,132.61
7956,Charles Williams,charles.williams@gmail.com,513.32
7957,Michael Mitchell,michael.mitchell@gmail.com,125.13
7958,Michelle Green,michelle.green@hotmail.com,949.9
7959,Sandra Foster,sandra.foster@gmail.com,148.38
,,,
7961,Jacob Schultz,jacob.schultz@yahoo.com,106.91
7962,Jessica Rosario,jessica.rosario@yahoo.com,822.88
7963,Brittany Pollard,brittany.pollard@hotmail.com,676.88
7964,Brian Myers DDS,brian.myers@yahoo.com,979.89
7965,Danny Garcia,danny.garcia@yahoo.com,702.11
7966,Nancy Ferguson,nancy.ferguson@hotmail.com,710.87
7967,Pamela Young,pamela.young@hotmail.com,629.85
7968,Mrs. Whitney Valenzuela MD,mrs..whitney@hotmail.com,754.44
7969,Elizabeth Lopez,elizabeth.lopez@yahoo.com,524.19
7970,Crystal Carey,crystal.carey@,613.46
,Tonya Williams,tonya.williams@gmail.com,694.31
7972,Jose Mercado,jose.mercado@yahoo.com,549.01
7973,David Washington,david.washington@hotmail.com,764.66
7974,Christian Barnett,christian.barnett@hotmail.com,958.4
7975,John Johnson,john.johnson@yahoo.com,680.34
,7976,Maria Jones,maria.jones@yahoo.com,952.35
7977,Heidi Johnson,heidi.johnson@yahoo.com,211.04
7978,Alexis Russell,alexis.russell@gmail.com,,25.16
7979,Amanda Allen,amanda.allen@yahoo.com,98.53
7980,Jason Townsend,jason.townsend@gmail.com,193.27
7981,Helen Mclaughlin,helen.mclaughlin@gmail.com,353.44
7982,Samuel Reyes,samuel.reyes@hotmail.com,-282.98
7983,Cynthia Davis,cynthia.davis@gmail.com,586.57
7984,Ryan Fleming,ryan.fleming@gmail.com,665.87
7985,John Robinson,john.robinson@gmail.com,888.29
,James Hill,james.hill@hotmail.com,998.65
7987,Miss Jennifer Jones,miss.jennifer@hotmail.com,961.92
7988,Antonio Murphy,antonio.murphy@yahoo.com,581.63
,,,
7990,Alexander Davis,alexander.davis@yahoo.com,472.54
7991,Shawn Hoffman,shawn.hoffman@gmail.com,454.96
7992,Mario Hernandez,mario.hernandez@gmail.com,105.16
7993,  Ann Knox   ,ann.knox@hotmail.com,169.16
7994,Andre Gamble,andre.gamble@yahoo.com,340.78
7995,Daniel Griffin,daniel.griffin@yahoo.com,195.13
4537,Jeffrey Howell,,,403.5
7997,Tammy Long,tammy.long@yahoo.com,378.28
7998,Ashley Morales,ashley.morales@yahoo.com,201.64
7999,Brandi Stevens,brandi.stevens@gmail.com,994.88
8000,Douglas Donovan,douglas.donovan@hotmail.com,496.19
8001,Sarah Bishop,sarah.bishop@yahoo.com,823.86
8002,Jasmine Brooks,jasmine.brooks@gmail.com,598.58
8003,Jason Cook,jason.cook@hotmail.com,627.57
8004,Kelly Christian,kelly.christian@gmail.com,914.940
8005,Rebecca Washington,rebecca.washington@yahoo.com,896.97
8006,Kimberly Harris,kimberly.harris@hotmail.com,91.69
8007,James Roy,james.roy@yahoo.com,106.6
8008,Derrick Mccoy,derrick.mccoy@yahoo.com,108.93
8009,Marilyn Reynolds,marilyn.reynolds@gmail.com,426.99
-303,Martin Huffman,martin.huffman@yahoo.com,534.2
8011,Mr. Luke Zimmerman,mr..luke@gmail.com,671.12
8012,Alexander Clark,alexander.clark@hotmail.com,485.79
8013,Jennifer Shaffer,jennifer.shaffer@hotmail.com,688.41
8014,Tim Hoffman,tim.hoffman@hotmail.com,944.51
8015,Yvette Gutierrez,yvette.gutierrez@yahoo.com,181.91
8016,Kenneth Allen,kenneth.allen@gmail.com,256.75
8017,David,david.castillo@yahoo.com,518.72
8018,Walter,walter.fleming@gmail.com,951.26
7037,Pamela Butler,pamela.butler@yahoo.com,154.69
8020,Sherry Medina,sherry.medina@hotmail.com,328.13
8021,Kathy Peterson,kathy.peterson@hotmail.com,166.29
8022,Carly Ramsey,carly.ramsey@gmail.com,829.76
8023,Amy Hughes,amy.hughes@gmail.com,127.86
8024,Jeffrey Smith,jeffrey.smith@yahoo.com,695.36
8025,Robert Macias,robert.macias@hotmail.com,938.65
8026,tony martin,tony.martin@hotmail.com,858.27
8027,Kim Williams,kim.williams@yahoo.com,441.72
8028,Amy,amy.roberts@yahoo.com,356.5
8029,Jennifer Nelson,jennifer.nelson@gmail.com,27.01
8030,Sara Gonzalez,sara.gonzalez@gmail.com,219.59
8031,Michael Brennan,michael.brennan@yahoo.com,439.92
8032,Timothy Watts,timothy.watts@yahoo.com,850.03
-25,Maurice Matthews,maurice.matthews@hotmail.com,251.64
,,,
8035,James Herman,james.hermanyahoo.com,902.91
8036,Brad Allen,brad.allen@yahoo.com,763.92
8037,Lisa Richardson MD,lisa.richardson@yahoo.com,624.7
8038,Thomas Mcfarland DDS,thomas.mcfarland@hotmail.com,499.38
8039,Taylor Perez,taylor.perez@gmail.com,754.23
8040,Kari Johnson,kari.johnson@gmail.com,426.1
8041,Linda Chapman DVM,linda.chapman@yahoo.com,484.93
8042,Carrie Nicholson,carrie.nicholson@hotmail.com,172.81
8043,Michael Bentley,michael.bentley@hotmail.com,237.24
8044,Carlos Smith,carlos.smith@yahoo.com,248.61
8045,,Shannon Wright,shannon.wright@hotmail.com,156.34
8046,Richard Garner,richard.garner@hotmail.com,987.72
8047,Matthew Anderson,matthew.anderson@gmail.com,191.34
8048,Nicole Smith,nicole.smith@hotmail.com,865.57
,,,
8050,Darren Palmer,,darren.palmer@hotmail.com,ABC123
8051,Jason Mendoza,jason.mendoza@yahoo.com,261.44
8052,Amanda Bauer,amanda.bauer@yahoo.com,757.19
8053,Sharon Wilson,sharon.wilson@hotmail.com,143.52
8054,Jamie Ingram,jamie.ingram@yahoo.com,358.18
8055,Curtis Rogers,curtis.rogers@hotmail.com,981.94
8056,Matthew Robinson,matthew.robinson@yahoo.com,531.77
7659,Jose Davis,jose.davis@hotmail.com,33.15
8058,Patrick Haynes,patrick.haynes@yahoo.com,389.05
8059,Phillip Williams Jr.,phillip.williams@,825.89
8060,Jeffrey Brown,jeffrey.brown@hotmail.com,422.05
8061,Jonathan Anderson,jonathan.anderson@yahoo.com,598.26
8062,Ashley Neal,ashley.neal@yahoo.com,947.38
8063,Kelly Haynes,kelly.haynes@yahoo.com,798.31
,Levi Little,levi.little@hotmail.com,930.91
8065,Russell Smith,russell.smith@hotmail.com,524.89
8066,Sarah Wells,sarah.wells@hotmail.com,995.92
8067,Debbie Ford,debbie.ford@hotmail.com,318.78
8068,Christina Smith,christina.smith@hotmail.com,757.93
8069,Shelly Payne,shelly.payne@yahoo.com,903.48
8070,Teresa Walker,teresa.walker@yahoo.com,94.1
8071,Christopher White,,690.15
8072,Joseph Schneider,joseph.schneider@hotmail.com,753.15
8073,Stephen Jackson,stephen.jackson@gmail.com,306.0
8074,John Brown,john.brown@hotmail.com,148.91
8075,Stefanie Ross,stefanie.ross@hotmail.com,658.64
8076,Sarah Hess,sarah.hess@gmail.com,738.8
8077,Sara Jackson,sara.jackson@gmail.com,190.37
8078,Randy Murphy,randy.murphy@gmail.com,253.94
,,,,
8080,Stacey Durham,,stacey.durham@yahoo.com,589.96
,,,
8082,Monica Rodriguez,monica.rodriguez@yahoo.com,763.36
8083,Judith Little,judith.little@hotmail.com,322.79
8084,Rebekah Perez,,869.76
8085,Patrick Morton,patrick.morton@yahoo.com,385.89
8086,Matthew Walker,matthew.walker@gmail.com,348.77
8087,Robin Smith,robin.smith@hotmail.com,297.01
8088,Steven Johnson,steven.johnson@hotmail.com,430.61
8089,Douglas Wright,douglas.wright@yahoo.com,246.7
8090,Jessica Wise,,jessica.wise@yahoo.com,333.58
8091,John Cook,john.cook@hotmail.com,513.89
5518,Daniel Orozco,daniel.orozco@yahoo.com,532.08
8093,Barbara Koch,barbara.koch@hotmail.com,741.48
8094,Christopher Marshall,christopher.marshall@gmail.com,767.47
8095,Shannon Butler,,shannon.butler@yahoo.com,584.5
8096,Aaron Larson,aaron.larson@hotmail.com,942.91
8097,Nicholas Holder,nicholas.holder@gmail.com,853.16
8098,Cassandra Scott,cassandra.scott@hotmail.com,864.7
8099,Patricia James,patricia.james@hotmail.com,14.87
8100,Chelsea Watson,,chelsea.watson@yahoo.com,164.45
8101,,Victor Harris,victor.harris@gmail.com,148.93
8102,Dr. Thomas Rose,dr..thomas@yahoo.com,79.87
8103,Michael Shaffer,michael.shaffer@yahoo.com,-691.2
8104,Calvin Hutchinson,calvin.hutchinson@hotmail.com,294.18
8105,Chelsea Brock,chelsea.brock@gmail.com,407.08
8106,Julie Porter,,725.51
8107,Makayla Reyes,makayla.reyes@yahoo.com,578.13
8108,Tonya Vance,tonya.vance@yahoo.com,753.48
8109,Shawn Gordon,shawn.gordon@hotmail.com,730.36
8110,Bradley Gray,bradley.gray@hotmail.com,815.49
8111,Tina Castro,tina.castro@gmail.com,679.56
8112,Amber Brown,amber.brown@yahoo.com,811.07
8113,Henry Jones,henry.jones@gmail.com,170.12
8114,Nicole Cox,nicole.cox@gmail.com,712.34
8115,Alejandra Martinez,alejandra.martinez@hotmail.com,122.04
8116,Joshua Williams,joshua.williams@yahoo.com,519.01
8117,Joseph Flynn,joseph.flynn@hotmail.com,563.85
8118,Michael Morse,michael.morse@gmail.com,703.71
8119,Cindy Kemp,cindy.kemp@hotmail.com,430.08
8120,Holly Watson,holly.watson@yahoo.com,570.58
4525,Jesus Garcia II,jesus.garcia@hotmail.com,497.53
8122,Robin Brown,,960.32
,8123,David Green,david.green@gmail.com,249.38
8124,Thomas Kennedy,thomas.kennedy@gmail.com,546.77
8125,Edward Key,edward.key@hotmail.com,839.41
8126,Nicole Brewer,nicole.brewer@yahoo.com,194.49
8127,Rachael Erickson,rachael.erickson@gmail.com,731.54
8128,Patricia Alexander,patricia.alexander@gmail.com,516.23
8129,Margaret Shelton,margaret.shelton@gmail.com,667.44
8130,Jaclyn Moore,jaclyn.moore@gmail.com,987.12
8131,Hannah Decker,hannah.decker@hotmail.com,69.46
8132,James Bradley DDS,james.bradley@hotmail.com,319.61
8133,Richard Gibson,richard.gibson@hotmail.com,488.17
,Dr. Jeremy Martin,dr..jeremy@yahoo.com,178.6
8135,Daniel Franklin,daniel.franklin@yahoo.com,581.93
8136,Teresa Hernandez,,teresa.hernandez@hotmail.com,700.39
8137,Grant Glenn,grant.glenn@gmail.com,476.25
8138,Howard Kent,howard.kentyahoo.com,908.9
8139,Eric Wells,eric.wells@yahoo.com,428.83
8140,Tracy Johnson,tracy.johnson@gmail.com,899.52
8141,Jacob Curtis,jacob.curtis@hotmail.com,811.24
8142,John Thomas,john.thomas@hotmail.com,584.95
8143,Gina Delgado,gina.delgado@hotmail.com,532.96
8144,Adrienne Davis,adrienne.davis@hotmail.com,558.87
8145,joy foster,joy.foster@gmail.com,588.38
8146,Alexandra Bush,alexandra.bush@yahoo.com,225.93
8147,Christina Colon,christina.colon@yahoo.com,780.77
8148,Lori Johnson,lori.johnson@yahoo.com,485.9
8149,Joshua Wade,joshua.wade@gmail.com,841.97
8150,Abigail Hunt,abigail.hunt@yahoo.com,389.98
8151,Robin Sims,robin.sims@hotmail.com,502.61
8152,Julie Sanchez,julie.sanchez@yahoo.com,160.48
,,,
-949,Denise Hill,denise.hill@hotmail.com,502.68
8155,Stephanie Pope,stephanie.pope@yahoo.com,59.69
8156,Jeremy Cruz,jeremy.cruz@gmail.com,256.1
8157,Lucas Monroe,lucas.monroe@yahoo.com,101.86
8158,Carl Adkins,carl.adkins@gmail.com,764.33
8159,Steven Scott,steven.scott@yahoo.com,761.56
8160,Cassandra Martinez,cassandra.martinez@gmail.com,565.22
8161,  Lori Ochoa   ,,991.42
,,,
,8163,Sherry Hill,sherry.hill@gmail.com,52.14
8164,Troy Wallace,troy.wallace@hotmail.com,169.98
8165,Raymond Roy,raymond.roy@yahoo.com,105.88
8166,Daniel Delacruz,daniel.delacruz@hotmail.com,145.69
8167,Sandra Arnold,sandra.arnold@gmail.com,-658.77
8168,Cheryl Fitzgerald,cheryl.fitzgerald@hotmail.com,404.83
,8169,Michael Hayden,michael.hayden@hotmail.com,756.76
8170,Kristina Arnold,kristina.arnold@gmail.com,609.74
,,,
8172,Kaitlyn Baldwin,,979.52
8173,  Kathryn Fisher   ,kathryn.fisher@hotmail.com,290.16
8174,Austin Nelson,austin.nelson@gmail.com,710.12
8175,Michelle Wilson,michelle.wilson@gmail.com,894.02
8176,Kathryn King,kathryn.king@yahoo.com,-929.18
8177,Brandi Hooper,brandi.hooper@gmail.com,372.43
8178,Mark Mcdowell,mark.mcdowell@hotmail.com,877.55
8179,Heather Smith,heather.smith@yahoo.com,559.0
8180,Joshua Garcia,joshua.garcia@yahoo.com,976.39
8181,Jennifer Bryan,jennifer.bryan@yahoo.com,419.77
8182,Kimberly Boone,kimberly.boone@hotmail.com,226.34
8183,Susan Banks,susan.banks@gmail.com,109.88
8184,Donna Williamson,donna.williamson@hotmail.com,423.38
8185,Ashley Edwards,ashley.edwards@yahoo.com,717.19
8186,Ashley Doyle,ashley.doyle@gmail.com,414.88
8187,Penny White,penny.white@gmail.com,804.68
8188,Zachary Lopez,zachary.lopez@hotmail.com,944.16
8189,Carl Dean,carl.dean@yahoo.com,49.89
8190,Michele Lucas,,michele.lucas@,332.05
8191,Brian Bryant,brian.bryant@hotmail.com,294.7
8192,Alicia Peterson,alicia.peterson@gmail.com,758.93
8193,David Williams,david.williams@hotmail.com,573.03
8194,Christopher Lee,christopher.lee@gmail.com,769.99
8195,Beth Christensen,beth.christensen@hotmail.com,52.57
8196,Andrew Long,andrew.long@gmail.com,637.34
8197,John Brown,john.brown@yahoo.com,559.49
8198,Samuel Smith,samuel.smith@hotmail.com,944.1
8199,Claudia Lee,claudia.lee@hotmail.com,305.13
8200,Teresa Schneider,teresa.schneider@hotmail.com,201.97
8201,Robert Lopez,robert.lopez@yahoo.com,423.88
8202,Shelley Castillo,shelley.castillo@gmail.com,817.68
8203,William Taylor,william.taylor@gmail.com,240.96
8204,Tommy Garcia,tommy.garcia@hotmail.com,328.77
8205,Jeffrey Guzman,jeffrey.guzman@hotmail.com,684.06
8206,Lisa Beltran,lisa.beltran@hotmail.com,263.38
8207,Robert Miller,robert.miller@yahoo.com,659.29
,,,
8209,Dawn Lopez,dawn.lopez@gmail.com,828.7
5259,Henry Stewart,henry.stewart@hotmail.com,731.81
8211,Brandon Soto,brandon.soto@yahoo.com,752.32
8212,Randy Jones,randy.jones@gmail.com,702.65
8213,James Parsons,james.parsons@gmail.com,995.06
nan,Michael Grant,michael.grant@hotmail.com,803.87
8215,Mary Vasquez,mary.vasquez@hotmail.com,ABC123
8216,Cindy Ruiz,cindy.ruiz@hotmail.com,278.88
8217,  Laurie Graves   ,laurie.graves@hotmail.com,788.34
8218,Anna Ramos,anna.ramos@hotmail.com,247.65
8219,Katelyn Powell,katelyn.powell@yahoo.com,448.12
8220,Kendra Mckenzie,kendra.mckenzie@yahoo.com,274.01
8221,William Castillo,william.castillo@gmail.com,553.56
,,,
8223,Amy Adkins,amy.adkins@hotmail.com,630.65
8224,Alexis Moody,alexis.moody@hotmail.com,793.6
8225,Howard Mercer,howard.mercer@yahoo.com,840.22
8226,Tracy Briggs,tracy.briggs@hotmail.com,169.97
8227,Allison Young,allison.young@hotmail.com,173.71
8228,April Evans DDS,april.evans@yahoo.com,573.45
8229,Kimberly Jennings MD,kimberly.jenningsyahoo.com,220.29
8230,Rachel Lewis,rachel.lewis@gmail.com,899.73
8231,Debra Snow,debra.snow@yahoo.com,830.87
8232,Benjamin Riggs,benjamin.riggs@gmail.com,368.69
,,,
8234,Jason Kelly,jason.kelly@yahoo.com,469.84
8235,,Kayla Parker,kayla.parker@hotmail.com,318.73
8236,Amanda Lopez,amanda.lopez@yahoo.com,541.36
8237,Francisco Garcia,francisco.garcia@gmail.com,26.56
8238,Rodney Boone,rodney.boone@gmail.com,627.45
8239,Marissa Golden,marissa.golden@yahoo.com,454.690
8240,Shelby Collins,shelby.collins@gmail.com,831.05
8241,Dennis Brooks,dennis.brooks@gmail.com,421.89
8242,Mary Shaw,mary.shaw@yahoo.com,516.54
8243,Patricia Wang,patricia.wang@gmail.com,933.92
8244,Wesley Walton,wesley.walton@gmail.com,257.65
8245,andrea ochoa,andrea.ochoa@hotmail.com,841.89
nan,Aaron Krueger,aaron.krueger@hotmail.com,128.09
-263,Sandra Brown,sandra.brown@hotmail.com,491.76
8248,Angel Harrison,angel.harrison@yahoo.com,,165.02
8249,April Clark,april.clark@yahoo.com,303.48
8250,Stephanie Frazier,stephanie.frazier@gmail.com,584.39
8251,Lonnie Bradley,lonnie.bradley@hotmail.com,850.08
8252,Michelle Robinson,michelle.robinson@hotmail.com,12.94
nan,Teresa Powell,teresa.powell@hotmail.com,908.17
8254,Justin Andrade,justin.andrade@yahoo.com,248.96
,,,
8256,John Hickman,john.hickman@gmail.com,328.55
8257,Michael Fowler,michael.fowler@hotmail.com,833.54
8258,Ethan Welch,ethan.welch@hotmail.com,748.52
8259,Heather Williams,heather.williams@yahoo.com,56.58
8260,Jason Gordon,jason.gordon@gmail.com,528.12
8261,Debbie Butler,debbie.butler@yahoo.com,673.94
8262,Cristina Miranda,cristina.miranda@hotmail.com,865.89
8263,Jason Miller,jason.miller@yahoo.com,604.98
8264,James Potter,james.potter@hotmail.com,584.37
8265,Eric Wallace,eric.wallace@gmail.com,851.72
8266,Rebecca Richards,rebecca.richards@hotmail.com,756.03
,,,
8268,David Byrd,david.byrd@yahoo.com,946.06
8269,Sophia Saunders,sophia.saunders@hotmail.com,985.3
8270,Amanda Harris,amanda.harris@gmail.com,677.61
8271,Shawn Duffy,shawn.duffy@gmail.com,801.1
8272,Donald Patel,donald.patel@hotmail.com,194.8
-382,Laura Graham,laura.graham@yahoo.com,606.38
8274,Joseph Mccoy,joseph.mccoy@gmail.com,474.87
8275,Nancy Leblanc,nancy.leblanc@yahoo.com,532.12
8276,John Weeks,john.weeks@hotmail.com,838.55
8277,Nicole King,nicole.king@gmail.com,816.93
8278,John Smith,john.smith@gmail.com,85.76
8279,Timothy Foster,timothy.foster@yahoo.com,762.98
8280,Robert Robles,robert.robles@yahoo.com,402.9
8281,Timothy Roman,timothy.roman@hotmail.com,970.71
8282,Jose Dunn,jose.dunn@gmail.com,568.45
8283,Eric Torres,eric.torres@yahoo.com,958.42
8284,Christopher Watson,,362.78
8285,,Shelby Cannon,shelby.cannon@hotmail.com,133.37
8286,Timothy Woodward,timothy.woodward@hotmail.com,28.48
8287,Tony Jackson,tony.jackson@hotmail.com,422.22
8288,Pamela Irwin,pamela.irwin@hotmail.com,814.62
8289,Carl Williams,carl.williams@hotmail.com,524.38
8290,Daniel Ramsey,daniel.ramsey@yahoo.com,759.78
8291,Timothy Wagner,timothy.wagner@yahoo.com,686.92
,8292,Alicia Peterson,alicia.peterson@,146.75
8293,Samantha Wilson,samantha.wilson@gmail.com,135.09
8294,Peter Williams,peter.williams@hotmail.com,454.54
,,,
8296,John Barton,john.barton@gmail.com,619.08
8297,Kimberly Perez,kimberly.perez@gmail.com,ABC123
8298,Dr. Marie Bell MD,dr..marie@hotmail.com,598.36
8299,Wendy Smith,wendy.smith@gmail.com,740.8
8300,Christian Patton,christian.patton@gmail.com,14.86
8301,Denise Parks,,745.26
8302,Sheila Decker,sheila.decker@hotmail.com,850.3
8303,Julia Henderson,,170.91
8304,Nicholas Castillo,nicholas.castillo@hotmail.com,319.99
8305,Derek Waters,derek.waters@yahoo.com,140.55
8306,Christopher Flynn,christopher.flynn@gmail.com,691.66
8307,Kevin Dudley,kevin.dudley@hotmail.com,970.68
8308,Jon Davis,jon.davis@yahoo.com,767.7
8309,Richard Turner,richard.turner@hotmail.com,390.32
,,,
,,,
8312,James Avila,james.avila@gmail.com,87.11
,8313,Michael Harris,michael.harris@gmail.com,758.32
8314,Jacob Owens,jacob.owens@gmail.com,64.06
,,,
8316,Philip Conway,philip.conway@gmail.com,321.15
8317,Brendan Small,brendan.small@gmail.com,ABC123
8318,James,james.michael@hotmail.com,943.16
8319,Cynthia Butler,cynthia.butler@yahoo.com,544.68
8320,Alice Wilson,alice.wilson@yahoo.com,549.1
8321,Robert Graham,robert.graham@hotmail.com,596.33
8322,rebecca aguilar,rebecca.aguilar@yahoo.com,786.88
8323,Lisa Riggs,,lisa.riggs@yahoo.com,75.36
8324,Mark Evans,mark.evans@gmail.com,874.19
8325,Bruce Pena,bruce.pena@yahoo.com,972.64
8326,Luis Lopez,luis.lopezyahoo.com,101.34
,,,
8328,Jennifer Bird DDS,jennifer.bird@gmail.com,105.96
8329,Daniel Mitchell,daniel.mitchell@gmail.com,887.66
8330,Justin Richardson,justin.richardson@yahoo.com,404.3
8331,Katie Myers,katie.myers@yahoo.com,447.46
8332,Matthew Marsh,matthew.marsh@yahoo.com,445.84
8333,Sandra Gonzales,sandra.gonzales@hotmail.com,392.2
8334,Shane Ortiz,shane.ortiz@hotmail.com,90.95
8335,Colton Colon,colton.colon@yahoo.com,365.92
8336,Kathleen Bailey,kathleen.bailey@gmail.com,413.69
8337,Luke Stewart,luke.stewart@hotmail.com,421.22
8338,Joseph Butler,joseph.butler@hotmail.com,299.59
8339,Eric Wright,eric.wright@hotmail.com,199.37
8340,Richard Soto,richard.soto@yahoo.com,402.1
8341,Shannon Carrillo,shannon.carrillo@yahoo.com,551.51
8342,Brian Collins,brian.collins@hotmail.com,ABC123
8343,Melissa Zuniga,melissa.zunigayahoo.com,52.09
8344,Christopher Villa,christopher.villa@gmail.com,,350.83
8345,Katie Kent,katie.kent@gmail.com,161.51
8346,Cheryl Palmer,cheryl.palmer@yahoo.com,53.81
8347,John Petersen,john.petersen@yahoo.com,626.24
8348,Stacey Duran,stacey.duran@gmail.com,609.2
8349,Kelly Hernandez,kelly.hernandez@hotmail.com,552.45
8350,Rachel Miller,rachel.miller@gmail.com,903.81
8351,Geoffrey Escobar,geoffrey.escobar@gmail.com,686.07
8352,Martha Hansen,martha.hansen@yahoo.com,460.96
8353,Anthony Shannon,anthony.shannon@hotmail.com,346.49
8354,Nancy Garcia,nancy.garcia@gmail.com,223.04
8355,Kenneth Ford,kenneth.ford@hotmail.com,110.68
8356,Jennifer King,jennifer.king@hotmail.com,623.04
8357,Emily Williams,emily.williams@hotmail.com,286.3
8358,jose yates,jose.yates@yahoo.com,253.88
8359,Nicholas Carroll,nicholas.carroll@hotmail.com,139.66
8360,Kyle Wright,kyle.wright@gmail.com,876.42
8361,Amy Cooper,amy.cooper@yahoo.com,584.48
8362,Robert Padilla,robert.padilla@hotmail.com,75.67
,,,
8364,Garrett Sellers,garrett.sellers@hotmail.com,328.67
8365,Christopher Sparks,christopher.sparks@hotmail.com,27.79
8366,Jordan Fisher,jordan.fisher@gmail.com,663.97
8367,Kathryn Owen,kathryn.owen@yahoo.com,305.12
8368,William Villarreal,william.villarreal@yahoo.com,916.14
8369,William Hernandez,william.hernandez@gmail.com,547.92
8370,Aaron Mayo Jr.,aaron.mayo@gmail.com,-606.08
8371,Ms. Jacqueline Lee,ms..jacqueline@gmail.com,802.17
8372,Ethan Hill,ethan.hill@yahoo.com,201.27
8373,Hector Andersen,hector.andersen@gmail.com,649.23
8374,Jacqueline Lewis,jacqueline.lewis@gmail.com,-818.56
8375,Rachel Boyd,rachel.boyd@yahoo.com,223.54
8376,Connie Mitchell,connie.mitchell@gmail.com,839.31
8377,James Adams,,734.07
8378,Whitney Price,whitney.price@hotmail.com,27.56
8379,Chad Alexander,chad.alexander@yahoo.com,718.65
8380,Samantha Campos,,samantha.campos@gmail.com,484.05
8381,Pamela Nash,pamela.nashgmail.com,767.31
8382,Justin Duncan,justin.duncan@hotmail.com,678.53
8383,Phillip Barajas,phillip.barajas@hotmail.com,94.94
8384,Alexandria Becker,alexandria.becker@yahoo.com,538.62
8385,Tiffany Warner,tiffany.warner@gmail.com,461.54
8386,James Daniel,james.daniel@gmail.com,812.27
8387,Diana Griffith,diana.griffith@gmail.com,ABC123
8388,Kayla Evans,kayla.evans@gmail.com,390.54
8389,Terry Hanson,terry.hanson@yahoo.com,89.23
8390,David Holt,david.holt@hotmail.com,115.94
8391,Sean Rubio,sean.rubio@yahoo.com,378.06
8392,Michael Mann,michael.mann@hotmail.com,359.37
8393,Sarah Hamilton,sarah.hamilton@hotmail.com,759.78
8394,Erica Wright,erica.wright@hotmail.com,671.75
,,,
8396,Deborah Haynes,,deborah.haynes@yahoo.com,689.67
8397,Ronald Nguyen,ronald.nguyen@gmail.com,885.98
8398,Lisa Alvarez,lisa.alvarez@gmail.com,111.95
8399,Jason Hall,jason.hall@hotmail.com,916.98
8400,Ernest Blanchard,ernest.blanchard@gmail.com,985.74
8401,William Hernandez,william.hernandez@hotmail.com,494.21
8402,Steven Young,steven.young@hotmail.com,553.28
8403,Felicia Vega,felicia.vega@gun,367.92
8404,Nathaniel Miller,nathaniel.miller@hotmail.com,976.02
8405,Andrew Ruiz MD,andrew.ruiz@hotmail.com,850.95
8406,Lisa Jones,lisa.jones@gmail.com,765.87
8407,Keith Jones,,keith.jones@yahoo.com,58.87
5238,Anthony Gaines,anthony.gaines@gmail.com,71.51
8409,Dana Williams,dana.williams@hotmail.com,497.72
